,Stkcd,Year,Profit,Asset,ROA,Indcd,Industry,Type,TypeName,Conmee
8108,200053,2017,21044972.81,9329053815.0,0.002255853,G59,Warehousing,G,Transportation,"Shenzhen Chiwan Petroleum Supply Base Co., Ltd."
8109,200053,2018,-6458788.9,9393624896.0,-0.000687572,G59,Warehousing,G,Transportation,"Shenzhen Chiwan Petroleum Supply Base Co., Ltd."
8110,200054,2009,157402145.6,3476263404.0,0.04527911900000001,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8111,200054,2010,49692902.71,3975833047.0,0.01249874,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8112,200054,2011,49692902.71,3198882522.0,0.015534457,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8113,200054,2012,531217.34,2885170690.0,0.00018412,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8114,200054,2013,9597204.12,2995040391.0,0.0032043659999999997,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8115,200054,2014,9597204.12,2761080428.0,0.003475887,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8116,200054,2015,240930431.1,2560006751.0,0.094113201,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8117,200054,2016,240930431.1,1566022193.0,0.15384867,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8118,200054,2017,15002510.47,1559334881.0,0.009621095999999999,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8119,200054,2018,66433500.88,1426739167.0,0.046563172,C37,Transportation equipment manufacturing,C,Manufacturing,"Chongqing Jianshe Vehicle System Co., Ltd"
8120,200055,2009,69714834.0,1541790414.0,0.045216803,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8121,200055,2010,69714834.0,1991161159.0,0.03501215,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8122,200055,2011,68410991.91,2163325598.0,0.031623068,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8123,200055,2012,68410991.91,2327802890.0,0.029388652999999997,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8124,200055,2013,158945992.7,2599557543.0,0.061143479,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8125,200055,2014,158945992.7,3662719900.0,0.043395618,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8126,200055,2015,92689344.66,4464147811.0,0.020763055,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8127,200055,2016,655990432.0,6787051278.0,0.09665323099999999,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8128,200055,2017,1151047222.0,7625422689.0,0.150948645,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8129,200055,2018,1646104012.0,8463794100.0,0.19448771899999998,C33,Metal product,C,Manufacturing,"China Fangda Group Co., Ltd."
8130,200056,2009,21274868.09,1451667226.0,0.014655472,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8131,200056,2010,-6855949.49,1650914726.0,-0.004152819,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8132,200056,2011,708432.55,1677965869.0,0.00042219699999999997,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8133,200056,2012,76470095.79,2006481401.0,0.03811154,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8134,200056,2013,4041534196.0,7823337573.0,0.516599745,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8135,200056,2014,3873341158.0,9053896740.0,0.427809292,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8136,200056,2015,150834298.6,7995714299.0,0.018864393,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8137,200056,2016,150834298.6,10640504287.0,0.014175483999999999,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8138,200056,2017,245184722.5,14169679684.0,0.017303477,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8139,200056,2018,184368293.9,14137354742.0,0.013041216000000001,K70,Real estate,K,Real Estate,"SHENZHEN WONGTEE INTERNATIONAL ENTERPRISE CO.,LTD."
8140,200058,2009,55481963.88,1597645428.0,0.034727332,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8141,200058,2010,66745585.09,1466272626.0,0.045520582999999996,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8142,200058,2011,92832785.58,1673584777.0,0.055469425,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8143,200058,2012,92832785.58,1740697285.0,0.053330804,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8144,200058,2013,72798945.55,2134940598.0,0.034098815,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8145,200058,2014,78674230.38,2659717718.0,0.029579917,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8146,200058,2015,107968730.6,2659717718.0,0.040594056,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8147,200058,2016,142230329.6,2614660524.0,0.054397245,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8148,200058,2017,170725169.7,7423262800.0,0.02299867,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8149,200058,2018,199220009.8,6779563975.0,0.029385372000000003,L72,Commercial service ,L,Leasing & Commerical Service,"Shenzhen SEG Co., Ltd."
8150,200152,2009,302743202.4,8129258336.0,0.037241184,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8151,200152,2010,634575287.4,8923799369.0,0.071110439,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8152,200152,2011,795630981.8,10220891846.0,0.077843597,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8153,200152,2012,770772472.3,11261341430.0,0.068444108,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8154,200152,2013,589810932.5,11624380358.0,0.050739129,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8155,200152,2014,398107864.0,12530625374.0,0.03177079,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8156,200152,2015,640185374.7,12818239662.0,0.049943314,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8157,200152,2016,844772648.8,13416080591.0,0.062967172,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8158,200152,2017,752254311.3,13935634952.0,0.053980627,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8159,200152,2018,816608999.2,16589112502.0,0.049225599,G56,Air transport,G,Transportation,"Shandong Airlines Co., Ltd."
8160,200160,2009,279657480.1,1237837332.0,0.225924257,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8161,200160,2010,147343090.1,728430001.6,0.202274879,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8162,200160,2011,15028700.15,219022670.8,0.068617098,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8163,200160,2012,32894368.82,271243152.1,0.12127262400000001,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8164,200160,2013,99934857.12,435453564.3,0.229496014,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8165,200160,2014,157277079.3,704450931.9,0.223261937,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8166,200160,2015,157277079.3,875141672.3,0.179716135,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8167,200160,2016,52369673.36,890032846.2,0.058840158,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8168,200160,2017,12783424.03,701980122.3,0.018210521,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8169,200160,2018,55251546.46,571305847.6,0.09671097699999999,K70,Real estate,K,Real Estate,"Dongfeng Sci-Tech Group CO.,LTD."
8170,200168,2009,3263049.19,640024704.1,0.005098318,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8171,200168,2010,3263049.19,650242652.1,0.005018202,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8172,200168,2011,20806745.79,586050810.5,0.035503314,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8173,200168,2012,25967303.18,634934880.2,0.040897585,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8174,200168,2013,25967303.18,526645545.5,0.049306983,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8175,200168,2014,10150528.44,487217084.4,0.020833687,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8176,200168,2015,93535026.17,546788750.8,0.171062455,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8177,200168,2016,121113214.0,546788750.8,0.221499096,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8178,200168,2017,121113214.0,723587997.0,0.167378694,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8179,200168,2018,-2199879.6,587270289.1,-0.0037459409999999996,K70,Real estate,K,Real Estate,GUANGDONG JADIETE HOLDINGS GROUP COMPANY LIMITED
8180,200413,2009,4897858.57,406383398.2,0.01205231,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8181,200413,2010,4065431.67,374874767.5,0.010844773,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8182,200413,2011,12135603.25,374874767.5,0.03237242,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8183,200413,2012,241028130.1,2061707738.0,0.116907031,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8184,200413,2013,409544339.1,9032978401.0,0.045338792999999995,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8185,200413,2014,925960011.1,12468163300.0,0.074265952,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8186,200413,2015,1392523686.0,28798623253.0,0.048353828,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8187,200413,2016,1392523686.0,46826319570.0,0.029738055,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8188,200413,2017,1938871135.0,67683329227.0,0.028646214,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8189,200413,2018,1355553714.0,68797790162.0,0.019703448000000002,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Dongxu Optoelectronic Technology Co., Ltd."
8190,200418,2009,269359300.0,3985980651.0,0.06757667,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8191,200418,2010,609738014.5,8001576321.0,0.076202237,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8192,200418,2011,609738014.5,10835450712.0,0.056272511,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8193,200418,2012,538564751.6,9145185477.0,0.058890523,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8194,200418,2013,474757699.8,9222527381.0,0.051478047,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8195,200418,2014,790826104.3,11376793929.0,0.06951221099999999,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8196,200418,2015,1053124786.0,14327655367.0,0.07350294,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8197,200418,2016,1342775262.0,18885986838.0,0.071099026,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8198,200418,2017,1708420286.0,21338421244.0,0.080063106,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8199,200418,2018,1502224257.0,20206161603.0,0.07434486,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Wuxi Little Swan Co., Ltd."
8200,200429,2009,480822372.2,9411265244.0,0.051090088,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8201,200429,2010,438332329.6,10526464082.0,0.041640985,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8202,200429,2011,438332329.6,11802427176.0,0.037139168,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8203,200429,2012,270152764.8,13154565539.0,0.020536806,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8204,200429,2013,290588962.0,13614632220.0,0.021343872000000003,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8205,200429,2014,358849510.6,12694475514.0,0.028268164,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8206,200429,2015,539430035.0,12513505946.0,0.043107825999999995,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8207,200429,2016,1172357707.0,16342858121.0,0.07173517,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8208,200429,2017,1778645801.0,19522897579.0,0.091105626,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8209,200429,2018,1967663068.0,20118234974.0,0.097804955,G54,Road transportation,G,Transportation,"Guangdong Provincial Expressway Development Co., Ltd."
8210,200468,2009,23252763.48,1466288245.0,0.015858248999999998,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8211,200468,2010,39361187.77,1582643987.0,0.024870526,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8212,200468,2011,39361187.77,2050755987.0,0.019193501,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8213,200468,2012,23371308.45,2271900286.0,0.010287119,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8214,200468,2013,18641364.44,2107194639.0,0.008846531999999999,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8215,200468,2014,12949400.68,2196746551.0,0.005894809,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8216,200468,2015,-3334510.55,2227454043.0,-0.001497005,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8217,200468,2016,14324850.08,2307031427.0,0.006209213000000001,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8218,200468,2017,24710298.69,2809973855.0,0.008793782,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8219,200468,2018,-2651348.96,2110657326.0,-0.001256172,C39,"Manufacturing of computers, communications and other electronic equipment",C,Manufacturing,"Nanjing Putian Telecommunications Co., Ltd."
8220,200488,2009,1259541454.0,28421647065.0,0.044316272000000004,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8221,200488,2010,1395816335.0,35077132130.0,0.039792772000000004,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8222,200488,2011,1395816335.0,45630828967.0,0.030589327000000003,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8223,200488,2012,856054254.1,47725421927.0,0.01793707,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8224,200488,2013,837816166.3,48057436453.0,0.017433642,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8225,200488,2014,1079030256.0,56822026545.0,0.018989648,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8226,200488,2015,1079030256.0,77961699548.0,0.013840517,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8227,200488,2016,2022605809.0,86628494213.0,0.023348043,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8228,200488,2017,2269459810.0,105625000000.0,0.02148601,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8229,200488,2018,2516313810.0,107081000000.0,0.023499162,C22,Paper making,C,Manufacturing,Shandong Chenming Paper Holdings Limited
8230,200505,2009,107267730.8,2033695298.0,0.052745232,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8231,200505,2010,93038558.57,2033695298.0,0.045748524000000006,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8232,200505,2011,36180218.13,1448885550.0,0.024971067000000003,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8233,200505,2012,87358126.84,1515375324.0,0.057647848,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8234,200505,2013,95923072.97,1436266260.0,0.066786414,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8235,200505,2014,95923072.97,1645436645.0,0.058296424000000006,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8236,200505,2015,81351891.5,1759684395.0,0.046230956,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8237,200505,2016,77479724.72,1905501860.0,0.04066106,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8238,200505,2017,103664596.0,6082383851.0,0.017043416000000002,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8239,200505,2018,129849467.2,6334431733.0,0.020498992,C13,Farm and sideline food processing,C,Manufacturing,"Hainan Jingliang Holdings Co., Ltd."
8240,200512,2009,71666087.29,2236370416.0,0.032045713999999996,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8241,200512,2010,87423688.67,2121057513.0,0.041217029,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8242,200512,2011,87423688.67,2176856099.0,0.040160527,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8243,200512,2012,62592222.49,2204869682.0,0.028388173,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8244,200512,2013,54326605.02,1966819059.0,0.027621557,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8245,200512,2014,66102111.5,2099877010.0,0.03147904,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8246,200512,2015,66102111.5,1826569791.0,0.036189207,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8247,200512,2016,92014452.05,1697533005.0,0.05420480900000001,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8248,200512,2017,89836966.6,1778825154.0,0.05050354,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8249,200512,2018,38888437.44,1831996164.0,0.021227357000000002,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Tsann Kuen (China) Enterprise Co., Ltd."
8250,200521,2009,301176050.8,4786934109.0,0.062916272,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8251,200521,2010,327015262.8,7116164155.0,0.045953867,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8252,200521,2011,327015262.8,8358002601.0,0.039126006,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8253,200521,2012,253748322.2,8395162021.0,0.030225542,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8254,200521,2013,276136222.6,9508516311.0,0.029040937000000003,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8255,200521,2014,280406925.2,10170327814.0,0.02757108,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8256,200521,2015,280406925.2,10467292490.0,0.026788869,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8257,200521,2016,239624261.5,13081356785.0,0.018317998000000002,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8258,200521,2017,239624261.5,16689509751.0,0.014357777,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8259,200521,2018,239624261.5,17485565133.0,0.013704118999999999,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,CHANGHONG MEILING COMPANY LIMITED
8260,200530,2009,135628721.5,2755272866.0,0.049225150999999995,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8261,200530,2010,117361594.7,2912380524.0,0.04029748,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8262,200530,2011,125135234.1,3184200936.0,0.039298787,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8263,200530,2012,126044541.2,3053660921.0,0.041276535,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8264,200530,2013,158961626.1,2967621730.0,0.053565325999999996,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8265,200530,2014,158961626.1,3083859492.0,0.051546325999999996,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8266,200530,2015,131215022.2,4122114054.0,0.031831973,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8267,200530,2016,181929825.7,4983511574.0,0.036506352,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8268,200530,2017,204556051.8,5619621501.0,0.036400325,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8269,200530,2018,92788580.12,5662014675.0,0.016387909,C34,Ordinary machinery,C,Manufacturing,"Dalian Refrigeration Co., Ltd."
8270,200539,2009,1363801900.0,30163552152.0,0.045213570999999994,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8271,200539,2010,1363801900.0,34596318255.0,0.039420435,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8272,200539,2011,1000685689.0,39480195392.0,0.025346523,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8273,200539,2012,2693598983.0,65708659470.0,0.040993059,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8274,200539,2013,4343258989.0,68318265389.0,0.063573906,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8275,200539,2014,4343258989.0,69084825852.0,0.062868494,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8276,200539,2015,4630143407.0,72519761442.0,0.06384664400000001,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8277,200539,2016,4630143407.0,72041344364.0,0.06427064099999999,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8278,200539,2017,2129605445.0,71007415323.0,0.029991311,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8279,200539,2018,1366922418.0,72817272539.0,0.018771953,D44,"Electric power, thermal power production and supply",D,Energy,"Guangdong Electric Power Development Co., Ltd."
8280,200541,2009,227097272.3,2995100164.0,0.075822931,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8281,200541,2010,271097446.0,3128547460.0,0.086652816,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8282,200541,2011,297273941.4,3194751670.0,0.093050719,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8283,200541,2012,400229859.3,3448274302.0,0.11606671199999999,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8284,200541,2013,400229859.3,3612469577.0,0.110791206,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8285,200541,2014,300068818.2,3736704336.0,0.080303067,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8286,200541,2015,266665952.7,6056307921.0,0.044031109000000006,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8287,200541,2016,1073256394.0,6632853953.0,0.16180914,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8288,200541,2017,1073256394.0,6357220854.0,0.16882477699999998,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8289,200541,2018,326502000.3,5863867962.0,0.055680312,C38,Electrical machinery and equipment manufacturing,C,Manufacturing,"Foshan Electrical and Lighting Co., Ltd."
8290,200550,2009,1080152177.0,8294346208.0,0.130227525,C36,Automobile ,C,Manufacturing,"Jiangling Motors Co., Ltd."
8291,200550,2010,1747015738.0,11237715143.0,0.15546004800000002,C36,Automobile ,C,Manufacturing,"Jiangling Motors Co., Ltd."
